ID	xref	prefLabel
http://purl.obolibrary.org/obo/MBA_222	http://atlas.brain-map.org/atlas?atlas=1#structure=222	Nucleus raphe obscurus  ( mouse )
http://purl.obolibrary.org/obo/MBA_222	http://atlas.brain-map.org/atlas?atlas=2#structure=222	Nucleus raphe obscurus  ( mouse )
http://purl.obolibrary.org/obo/MBA_220	http://atlas.brain-map.org/atlas?atlas=602630314#structure=220	Main olfactory bulb, granule layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_220	http://atlas.brain-map.org/atlas?atlas=1#structure=220	Main olfactory bulb, granule layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_220	http://atlas.brain-map.org/atlas?atlas=2#structure=220	Main olfactory bulb, granule layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_225	http://atlas.brain-map.org/atlas?atlas=602630314#structure=225	Spinal vestibular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_225	http://atlas.brain-map.org/atlas?atlas=1#structure=225	Spinal vestibular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_225	http://atlas.brain-map.org/atlas?atlas=2#structure=225	Spinal vestibular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_226	http://atlas.brain-map.org/atlas?atlas=602630314#structure=226	Lateral preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_226	http://atlas.brain-map.org/atlas?atlas=1#structure=226	Lateral preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_226	http://atlas.brain-map.org/atlas?atlas=2#structure=226	Lateral preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_223	http://atlas.brain-map.org/atlas?atlas=602630314#structure=223	Arcuate hypothalamic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_223	http://atlas.brain-map.org/atlas?atlas=1#structure=223	Arcuate hypothalamic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_223	http://atlas.brain-map.org/atlas?atlas=2#structure=223	Arcuate hypothalamic nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_224	http://atlas.brain-map.org/atlas?atlas=602630314#structure=224	Cortical amygdalar area, posterior part, lateral zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_224	http://atlas.brain-map.org/atlas?atlas=1#structure=224	Cortical amygdalar area, posterior part, lateral zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_224	http://atlas.brain-map.org/atlas?atlas=2#structure=224	Cortical amygdalar area, posterior part, lateral zone, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_229	http://atlas.brain-map.org/atlas?atlas=602630314#structure=229	sensory root of the trigeminal nerve  ( mouse )
http://purl.obolibrary.org/obo/MBA_229	http://atlas.brain-map.org/atlas?atlas=1#structure=229	sensory root of the trigeminal nerve  ( mouse )
http://purl.obolibrary.org/obo/MBA_229	http://atlas.brain-map.org/atlas?atlas=2#structure=229	sensory root of the trigeminal nerve  ( mouse )
http://purl.obolibrary.org/obo/MBA_227	http://atlas.brain-map.org/atlas?atlas=602630314#structure=227	Anterior cingulate area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_227	http://atlas.brain-map.org/atlas?atlas=1#structure=227	Anterior cingulate area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_227	http://atlas.brain-map.org/atlas?atlas=2#structure=227	Anterior cingulate area, layer 6b  ( mouse )
http://purl.obolibrary.org/obo/MBA_228	http://atlas.brain-map.org/atlas?atlas=602630314#structure=228	Main olfactory bulb, inner plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_228	http://atlas.brain-map.org/atlas?atlas=1#structure=228	Main olfactory bulb, inner plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_228	http://atlas.brain-map.org/atlas?atlas=2#structure=228	Main olfactory bulb, inner plexiform layer  ( mouse )
http://purl.obolibrary.org/obo/DHBA_146034900	http://atlas.brain-map.org/atlas?atlas=138322605#structure=146034900	occipitoparietal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034900	http://atlas.brain-map.org/atlas?atlas=265297126#structure=146034900	occipitoparietal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034900	http://atlas.brain-map.org/atlas?atlas=3#structure=146034900	occipitoparietal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034900	http://atlas.brain-map.org/atlas?atlas=138322603#structure=146034900	occipitoparietal transition region  ( human dev )
http://purl.obolibrary.org/obo/MBA_232	http://atlas.brain-map.org/atlas?atlas=602630314#structure=232	Cortical amygdalar area, posterior part, lateral zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_232	http://atlas.brain-map.org/atlas?atlas=1#structure=232	Cortical amygdalar area, posterior part, lateral zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_232	http://atlas.brain-map.org/atlas?atlas=2#structure=232	Cortical amygdalar area, posterior part, lateral zone, layer 3  ( mouse )
http://purl.obolibrary.org/obo/MBA_233	http://atlas.brain-map.org/atlas?atlas=602630314#structure=233	Anterolateral visual area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_233	http://atlas.brain-map.org/atlas?atlas=1#structure=233	Anterolateral visual area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_233	http://atlas.brain-map.org/atlas?atlas=2#structure=233	Anterolateral visual area, layer 5  ( mouse )
http://purl.obolibrary.org/obo/MBA_230	http://atlas.brain-map.org/atlas?atlas=602630314#structure=230	Nucleus raphe pallidus  ( mouse )
http://purl.obolibrary.org/obo/MBA_230	http://atlas.brain-map.org/atlas?atlas=1#structure=230	Nucleus raphe pallidus  ( mouse )
http://purl.obolibrary.org/obo/MBA_230	http://atlas.brain-map.org/atlas?atlas=2#structure=230	Nucleus raphe pallidus  ( mouse )
http://purl.obolibrary.org/obo/MBA_231	http://atlas.brain-map.org/atlas?atlas=602630314#structure=231	Anterior tegmental nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_231	http://atlas.brain-map.org/atlas?atlas=1#structure=231	Anterior tegmental nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_231	http://atlas.brain-map.org/atlas?atlas=2#structure=231	Anterior tegmental nucleus  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002090		postcranial axial skeleton
http://purl.obolibrary.org/obo/UBERON_0002095		mesentery
http://purl.obolibrary.org/obo/UBERON_0002097		skin of body
http://purl.obolibrary.org/obo/UBERON_0002092		brain dura mater
http://purl.obolibrary.org/obo/UBERON_0002091		appendicular skeleton
http://purl.obolibrary.org/obo/UBERON_0002094		interventricular septum
http://purl.obolibrary.org/obo/UBERON_0002093		spinal dura mater
http://purl.obolibrary.org/obo/MBA_236	http://atlas.brain-map.org/atlas?atlas=602630314#structure=236	Main olfactory bulb, mitral layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_236	http://atlas.brain-map.org/atlas?atlas=1#structure=236	Main olfactory bulb, mitral layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_236	http://atlas.brain-map.org/atlas?atlas=2#structure=236	Main olfactory bulb, mitral layer  ( mouse )
http://purl.obolibrary.org/obo/MBA_237	http://atlas.brain-map.org/atlas?atlas=602630314#structure=237	solitary tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_237	http://atlas.brain-map.org/atlas?atlas=1#structure=237	solitary tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_237	http://atlas.brain-map.org/atlas?atlas=2#structure=237	solitary tract  ( mouse )
http://purl.obolibrary.org/obo/DHBA_146034908	http://atlas.brain-map.org/atlas?atlas=138322605#structure=146034908	adjoining structures of forebrain ventricles  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034908	http://atlas.brain-map.org/atlas?atlas=265297126#structure=146034908	adjoining structures of forebrain ventricles  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034908	http://atlas.brain-map.org/atlas?atlas=3#structure=146034908	adjoining structures of forebrain ventricles  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034908	http://atlas.brain-map.org/atlas?atlas=138322603#structure=146034908	adjoining structures of forebrain ventricles  ( human dev )
http://purl.obolibrary.org/obo/MBA_234	http://atlas.brain-map.org/atlas?atlas=602630314#structure=234	Temporal association areas, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_234	http://atlas.brain-map.org/atlas?atlas=1#structure=234	Temporal association areas, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_234	http://atlas.brain-map.org/atlas?atlas=2#structure=234	Temporal association areas, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_235	http://atlas.brain-map.org/atlas?atlas=602630314#structure=235	Lateral reticular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_235	http://atlas.brain-map.org/atlas?atlas=1#structure=235	Lateral reticular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_235	http://atlas.brain-map.org/atlas?atlas=2#structure=235	Lateral reticular nucleus  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0002099		cardiac septum
http://purl.obolibrary.org/obo/DHBA_146034904	http://atlas.brain-map.org/atlas?atlas=138322605#structure=146034904	occipitotemporal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034904	http://atlas.brain-map.org/atlas?atlas=265297126#structure=146034904	occipitotemporal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034904	http://atlas.brain-map.org/atlas?atlas=3#structure=146034904	occipitotemporal transition region  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034904	http://atlas.brain-map.org/atlas?atlas=138322603#structure=146034904	occipitotemporal transition region  ( human dev )
http://purl.obolibrary.org/obo/MBA_238	http://atlas.brain-map.org/atlas?atlas=602630314#structure=238	Nucleus raphe pontis  ( mouse )
http://purl.obolibrary.org/obo/MBA_238	http://atlas.brain-map.org/atlas?atlas=1#structure=238	Nucleus raphe pontis  ( mouse )
http://purl.obolibrary.org/obo/MBA_238	http://atlas.brain-map.org/atlas?atlas=2#structure=238	Nucleus raphe pontis  ( mouse )
http://purl.obolibrary.org/obo/MBA_239	http://atlas.brain-map.org/atlas?atlas=602630314#structure=239	Anterior group of the dorsal thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_239	http://atlas.brain-map.org/atlas?atlas=1#structure=239	Anterior group of the dorsal thalamus  ( mouse )
http://purl.obolibrary.org/obo/MBA_239	http://atlas.brain-map.org/atlas?atlas=2#structure=239	Anterior group of the dorsal thalamus  ( mouse )
http://purl.obolibrary.org/obo/DMBA_126651730		ventricles, collicular (rostral) midbrain tectum
http://purl.obolibrary.org/obo/DMBA_126651734		ventricles, roof plate of m1
http://purl.obolibrary.org/obo/UBERON_0003329		submucosa of anal canal
http://purl.obolibrary.org/obo/DMBA_126651738		ventricles, alar plate of m1
http://purl.obolibrary.org/obo/UBERON_0016641		subparafascicular nucleus
http://purl.obolibrary.org/obo/UBERON_0003330		submucosa of rectum
http://purl.obolibrary.org/obo/UBERON_2000238		olfactory tract linking bulb to ipsilateral ventral telencephalon
http://purl.obolibrary.org/obo/UBERON_0004668		fourth ventricle aperture
http://purl.obolibrary.org/obo/UBERON_0003338		ganglion of peripheral nervous system
http://purl.obolibrary.org/obo/UBERON_0003335		serosa of colon
http://purl.obolibrary.org/obo/UBERON_0004666		interventricular septum membranous part
http://purl.obolibrary.org/obo/UBERON_0004667		interventricular septum muscular part
http://purl.obolibrary.org/obo/UBERON_0003336		serosa of duodenum
http://purl.obolibrary.org/obo/UBERON_0004664		aorta tunica adventitia
http://purl.obolibrary.org/obo/UBERON_0003334		serosa of rectum
http://purl.obolibrary.org/obo/UBERON_0003331		submucosa of colon
http://purl.obolibrary.org/obo/UBERON_0003332		submucosa of duodenum
http://purl.obolibrary.org/obo/UBERON_0004663		aorta wall
http://purl.obolibrary.org/obo/DMBA_126651722		ventricles, midbrain
http://purl.obolibrary.org/obo/GO_0010817		regulation of hormone levels
http://purl.obolibrary.org/obo/UBERON_0027309		paravermis of the posterior lobe of the cerebellum
http://purl.obolibrary.org/obo/DMBA_126651726		ventricles, mesomere 1
http://purl.obolibrary.org/obo/UBERON_0016635		paragigantocellular nucleus
http://purl.obolibrary.org/obo/UBERON_0016634		premotor cortex
http://purl.obolibrary.org/obo/UBERON_0016637		lateral periolivary nucleus
http://purl.obolibrary.org/obo/UBERON_0016633		parvocellular reticular nucleus
http://purl.obolibrary.org/obo/UBERON_0004650		tongue keratinized epithelium
http://purl.obolibrary.org/obo/UBERON_0027310		paravermis of the anterior lobe of the cerebellum
http://purl.obolibrary.org/obo/UBERON_0005989		atrioventricular septum
http://purl.obolibrary.org/obo/UBERON_0005988		atrium myocardial trabecula
http://purl.obolibrary.org/obo/UBERON_0003324		mesenchyme of lower jaw
http://purl.obolibrary.org/obo/UBERON_0005985		coronary vessel
http://purl.obolibrary.org/obo/UBERON_0003323		mesenchyme of upper jaw
http://purl.obolibrary.org/obo/UBERON_0005983		heart layer
http://purl.obolibrary.org/obo/DMBA_126651754		ventricles, mesomere 2 (preisthmus or caudal midbrain)
http://purl.obolibrary.org/obo/UBERON_0003308		floor plate of telencephalon
http://purl.obolibrary.org/obo/UBERON_0003309		floor plate of diencephalon
http://purl.obolibrary.org/obo/UBERON_0003306		floor plate of neural tube
http://purl.obolibrary.org/obo/UBERON_0004637		otic capsule
http://purl.obolibrary.org/obo/UBERON_0003307		floor plate of midbrain
http://purl.obolibrary.org/obo/UBERON_0004638		blood vessel endothelium
http://purl.obolibrary.org/obo/DMBA_126651758		ventricles, preisthmic midbrain tectum
http://purl.obolibrary.org/obo/NCBITaxon_9526		Catarrhini
http://purl.obolibrary.org/obo/CHEBI_36962		organochalcogen compound
http://purl.obolibrary.org/obo/UBERON_0005970		brain commissure
http://purl.obolibrary.org/obo/CHEBI_36963		organooxygen compound
http://purl.obolibrary.org/obo/UBERON_0005978		olfactory bulb outer nerve layer
http://purl.obolibrary.org/obo/UBERON_0003315		mesenchyme of ovary
http://purl.obolibrary.org/obo/UBERON_0005977		ansiform lobule crus II
http://purl.obolibrary.org/obo/UBERON_0004647		liver lobule
http://purl.obolibrary.org/obo/UBERON_0003316		mesenchyme of yolk sac
http://purl.obolibrary.org/obo/DHBA_146034938	http://atlas.brain-map.org/atlas?atlas=138322605#structure=146034938	ventral tegmental region of midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034938	http://atlas.brain-map.org/atlas?atlas=265297126#structure=146034938	ventral tegmental region of midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034938	http://atlas.brain-map.org/atlas?atlas=3#structure=146034938	ventral tegmental region of midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034938	http://atlas.brain-map.org/atlas?atlas=138322603#structure=146034938	ventral tegmental region of midbrain  ( human dev )
http://purl.obolibrary.org/obo/UBERON_0005976		ansiform lobule crus I
http://purl.obolibrary.org/obo/UBERON_0004644		fourth ventricle ependyma
http://purl.obolibrary.org/obo/UBERON_0003314		eye mesenchyme
http://purl.obolibrary.org/obo/UBERON_0003311		floor plate of medulla oblongata
http://purl.obolibrary.org/obo/UBERON_0004642		third ventricle ependyma
http://purl.obolibrary.org/obo/UBERON_0004643		lateral ventricle ependyma
http://purl.obolibrary.org/obo/UBERON_0003310		floor plate of metencephalon
http://purl.obolibrary.org/obo/DMBA_126651750		ventricles, floor plate of m1
http://purl.obolibrary.org/obo/DMBA_126651742		ventricles, m1 (rostral) midbrain tegmentum
http://purl.obolibrary.org/obo/DMBA_126651746		ventricles, basal plate of m1
http://purl.obolibrary.org/obo/UBERON_1000021		skin of face
http://purl.obolibrary.org/obo/UBERON_0027331		flocculonodular lobe, hemisphere portion
http://purl.obolibrary.org/obo/UBERON_1000024		parenchyma of spleen
http://purl.obolibrary.org/obo/UBERON_0003304		mesoderm blood island
http://purl.obolibrary.org/obo/UBERON_0005966		outflow part of left atrium
http://purl.obolibrary.org/obo/UBERON_0003302		roof plate of metencephalon
http://purl.obolibrary.org/obo/UBERON_0005965		outflow part of right atrium
http://purl.obolibrary.org/obo/UBERON_0003303		roof plate of medulla oblongata
http://purl.obolibrary.org/obo/UBERON_0003300		roof plate of telencephalon
http://purl.obolibrary.org/obo/UBERON_0003301		roof plate of diencephalon
http://purl.obolibrary.org/obo/DMBA_126651774		ventricles, m2 basal plate
http://purl.obolibrary.org/obo/DMBA_126651778		ventricles, m2 floor plate
http://purl.obolibrary.org/obo/UBERON_0002040		bronchial artery
http://purl.obolibrary.org/obo/UBERON_0002043		dorsal raphe nucleus
http://purl.obolibrary.org/obo/UBERON_0003371		pelvic appendage bud ectoderm
http://purl.obolibrary.org/obo/UBERON_0003372		pectoral appendage bud ectoderm
http://purl.obolibrary.org/obo/UBERON_0002049		vasculature
http://purl.obolibrary.org/obo/UBERON_0002048		lung
http://purl.obolibrary.org/obo/UBERON_0003379		cardiac muscle of right atrium
http://purl.obolibrary.org/obo/UBERON_0002045		cuneate nucleus
http://purl.obolibrary.org/obo/UBERON_0002044		ventral nucleus of posterior commissure
http://purl.obolibrary.org/obo/DMBA_126651770		ventricles, preisthmic tegmentum
http://purl.obolibrary.org/obo/UBERON_0002047		pontine raphe nucleus
http://purl.obolibrary.org/obo/DHBA_146034964	http://atlas.brain-map.org/atlas?atlas=138322605#structure=146034964	central gray of pons  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034964	http://atlas.brain-map.org/atlas?atlas=265297126#structure=146034964	central gray of pons  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034964	http://atlas.brain-map.org/atlas?atlas=3#structure=146034964	central gray of pons  ( human dev )
http://purl.obolibrary.org/obo/DHBA_146034964	http://atlas.brain-map.org/atlas?atlas=138322603#structure=146034964	central gray of pons  ( human dev )
http://purl.obolibrary.org/obo/DMBA_126651766		ventricles, m2 alar plate
